fecha,estacion,value,lat,lon
2016-10-14,28079008,10.291666666666666,40.4215533,-3.6823158
2016-10-15,28079008,13.458333333333334,40.4215533,-3.6823158
2016-10-16,28079008,12.916666666666666,40.4215533,-3.6823158
2016-10-17,28079008,15.125,40.4215533,-3.6823158
2016-10-18,28079008,10.333333333333334,40.4215533,-3.6823158
2016-10-19,28079008,17.333333333333332,40.4215533,-3.6823158
2016-10-20,28079008,17.958333333333332,40.4215533,-3.6823158
2016-10-21,28079008,17.25,40.4215533,-3.6823158
2016-10-22,28079008,15.666666666666666,40.4215533,-3.6823158
2016-10-23,28079008,5.5,40.4215533,-3.6823158
2016-10-24,28079008,6.208333333333333,40.4215533,-3.6823158
2016-10-25,28079008,9.958333333333334,40.4215533,-3.6823158
2016-10-26,28079008,17.0,40.4215533,-3.6823158
2016-10-27,28079008,20.416666666666668,40.4215533,-3.6823158
2016-10-28,28079008,19.833333333333332,40.4215533,-3.6823158
2016-10-29,28079008,17.375,40.4215533,-3.6823158
2016-10-30,28079008,12.958333333333334,40.4215533,-3.6823158
2016-10-31,28079008,13.708333333333334,40.4215533,-3.6823158
2016-11-01,28079008,18.333333333333332,40.4215533,-3.6823158
2016-11-02,28079008,18.5,40.4215533,-3.6823158
2016-11-03,28079008,19.416666666666668,40.4215533,-3.6823158
2016-11-04,28079008,15.166666666666666,40.4215533,-3.6823158
2016-11-05,28079008,4.5,40.4215533,-3.6823158
2016-11-06,28079008,4.0,40.4215533,-3.6823158
2016-11-07,28079008,6.75,40.4215533,-3.6823158
2016-11-08,28079008,7.291666666666667,40.4215533,-3.6823158
2016-11-09,28079008,6.0,40.4215533,-3.6823158
2016-11-10,28079008,12.166666666666666,40.4215533,-3.6823158
2016-11-11,28079008,18.625,40.4215533,-3.6823158
2016-11-12,28079008,20.416666666666668,40.4215533,-3.6823158
2016-11-13,28079008,18.791666666666668,40.4215533,-3.6823158
2016-11-14,28079008,5.25,40.4215533,-3.6823158
2016-11-15,28079008,8.125,40.4215533,-3.6823158
2016-11-16,28079008,11.791666666666666,40.4215533,-3.6823158
2016-11-17,28079008,22.416666666666668,40.4215533,-3.6823158
2016-11-18,28079008,25.666666666666668,40.4215533,-3.6823158
2016-11-19,28079008,22.541666666666668,40.4215533,-3.6823158
2016-11-20,28079008,6.916666666666667,40.4215533,-3.6823158
2016-11-21,28079008,4.541666666666667,40.4215533,-3.6823158
2016-11-22,28079008,7.75,40.4215533,-3.6823158
2016-11-23,28079008,6.5,40.4215533,-3.6823158
2016-11-24,28079008,7.791666666666667,40.4215533,-3.6823158
2016-11-25,28079008,9.833333333333334,40.4215533,-3.6823158
2016-11-26,28079008,8.791666666666666,40.4215533,-3.6823158
2016-11-27,28079008,8.083333333333334,40.4215533,-3.6823158
2016-11-28,28079008,7.666666666666667,40.4215533,-3.6823158
2016-11-29,28079008,8.958333333333334,40.4215533,-3.6823158
2016-11-30,28079008,6.791666666666667,40.4215533,-3.6823158
2016-12-01,28079008,9.708333333333334,40.4215533,-3.6823158
2016-12-02,28079008,11.833333333333334,40.4215533,-3.6823158
2016-12-03,28079008,16.458333333333332,40.4215533,-3.6823158
2016-12-04,28079008,7.458333333333333,40.4215533,-3.6823158
2016-12-05,28079008,7.416666666666667,40.4215533,-3.6823158
2016-12-06,28079008,12.083333333333334,40.4215533,-3.6823158
2016-12-07,28079008,29.541666666666668,40.4215533,-3.6823158
2016-12-08,28079008,16.125,40.4215533,-3.6823158
2016-12-09,28079008,14.083333333333334,40.4215533,-3.6823158
2016-12-10,28079008,11.291666666666666,40.4215533,-3.6823158
2016-12-11,28079008,19.458333333333332,40.4215533,-3.6823158
2016-12-12,28079008,28.291666666666668,40.4215533,-3.6823158
2016-12-13,28079008,22.708333333333332,40.4215533,-3.6823158
2016-12-14,28079008,22.125,40.4215533,-3.6823158
2016-12-15,28079008,15.208333333333334,40.4215533,-3.6823158
2016-12-16,28079008,12.416666666666666,40.4215533,-3.6823158
2016-12-17,28079008,7.416666666666667,40.4215533,-3.6823158
2016-12-18,28079008,7.666666666666667,40.4215533,-3.6823158
2016-12-19,28079008,8.791666666666666,40.4215533,-3.6823158
2016-12-20,28079008,14.541666666666666,40.4215533,-3.6823158
2016-12-21,28079008,13.458333333333334,40.4215533,-3.6823158
2016-12-22,28079008,21.416666666666668,40.4215533,-3.6823158
2016-12-23,28079008,20.125,40.4215533,-3.6823158
2016-12-24,28079008,8.708333333333334,40.4215533,-3.6823158
2016-12-25,28079008,10.333333333333334,40.4215533,-3.6823158
2016-12-26,28079008,21.375,40.4215533,-3.6823158
2016-12-27,28079008,16.166666666666668,40.4215533,-3.6823158
2016-12-28,28079008,15.583333333333334,40.4215533,-3.6823158
2016-12-29,28079008,20.541666666666668,40.4215533,-3.6823158
2016-12-30,28079008,22.625,40.4215533,-3.6823158
2016-12-31,28079008,18.916666666666668,40.4215533,-3.6823158
2017-01-01,28079008,20.958333333333332,40.4215533,-3.6823158
2017-01-02,28079008,20.25,40.4215533,-3.6823158
2017-01-03,28079008,26.166666666666668,40.4215533,-3.6823158
2017-01-04,28079008,28.583333333333332,40.4215533,-3.6823158
2017-01-05,28079008,23.333333333333332,40.4215533,-3.6823158
2017-01-06,28079008,15.833333333333334,40.4215533,-3.6823158
2017-01-07,28079008,12.208333333333334,40.4215533,-3.6823158
2017-01-08,28079008,22.625,40.4215533,-3.6823158
2017-01-09,28079008,15.958333333333334,40.4215533,-3.6823158
2017-01-10,28079008,26.125,40.4215533,-3.6823158
2017-01-11,28079008,10.333333333333334,40.4215533,-3.6823158
2017-01-12,28079008,17.166666666666668,40.4215533,-3.6823158
2017-01-13,28079008,6.083333333333333,40.4215533,-3.6823158
2017-01-14,28079008,4.708333333333333,40.4215533,-3.6823158
2017-01-15,28079008,5.625,40.4215533,-3.6823158
2017-01-16,28079008,9.541666666666666,40.4215533,-3.6823158
2017-01-17,28079008,4.291666666666667,40.4215533,-3.6823158
2017-01-18,28079008,4.833333333333333,40.4215533,-3.6823158
2017-01-19,28079008,8.125,40.4215533,-3.6823158
2017-01-20,28079008,7.583333333333333,40.4215533,-3.6823158
2017-01-21,28079008,6.875,40.4215533,-3.6823158
2017-01-22,28079008,13.958333333333334,40.4215533,-3.6823158
2017-01-23,28079008,8.5,40.4215533,-3.6823158
2017-01-24,28079008,18.083333333333332,40.4215533,-3.6823158
2017-01-25,28079008,20.041666666666668,40.4215533,-3.6823158
2017-01-26,28079008,23.833333333333332,40.4215533,-3.6823158
2017-01-27,28079008,12.583333333333334,40.4215533,-3.6823158
2017-01-28,28079008,5.291666666666667,40.4215533,-3.6823158
2017-01-29,28079008,9.791666666666666,40.4215533,-3.6823158
2017-01-30,28079008,8.083333333333334,40.4215533,-3.6823158
2017-01-31,28079008,12.541666666666666,40.4215533,-3.6823158
2017-02-01,28079008,19.625,40.4215533,-3.6823158
2017-02-02,28079008,6.833333333333333,40.4215533,-3.6823158
2017-02-03,28079008,4.666666666666667,40.4215533,-3.6823158
2017-02-04,28079008,4.208333333333333,40.4215533,-3.6823158
2017-02-05,28079008,3.3333333333333335,40.4215533,-3.6823158
2017-02-06,28079008,5.041666666666667,40.4215533,-3.6823158
2017-02-07,28079008,9.416666666666666,40.4215533,-3.6823158
2017-02-08,28079008,5.625,40.4215533,-3.6823158
2017-02-09,28079008,11.625,40.4215533,-3.6823158
2017-02-10,28079008,16.25,40.4215533,-3.6823158
2017-02-11,28079008,9.666666666666666,40.4215533,-3.6823158
2017-02-12,28079008,9.083333333333334,40.4215533,-3.6823158
2017-02-13,28079008,6.083333333333333,40.4215533,-3.6823158
2017-02-14,28079008,9.875,40.4215533,-3.6823158
2017-02-15,28079008,10.166666666666666,40.4215533,-3.6823158
2017-02-16,28079008,11.583333333333334,40.4215533,-3.6823158
2017-02-17,28079008,13.416666666666666,40.4215533,-3.6823158
2017-02-18,28079008,20.833333333333332,40.4215533,-3.6823158
2017-02-19,28079008,17.916666666666668,40.4215533,-3.6823158
2017-02-20,28079008,14.083333333333334,40.4215533,-3.6823158
2017-02-21,28079008,11.833333333333334,40.4215533,-3.6823158
2017-02-22,28079008,13.791666666666666,40.4215533,-3.6823158
2017-02-23,28079008,34.791666666666664,40.4215533,-3.6823158
2017-02-24,28079008,18.833333333333332,40.4215533,-3.6823158
2017-02-25,28079008,9.166666666666666,40.4215533,-3.6823158
2017-02-26,28079008,19.125,40.4215533,-3.6823158
2017-02-27,28079008,10.166666666666666,40.4215533,-3.6823158
2017-02-28,28079008,6.0,40.4215533,-3.6823158
2017-03-01,28079008,8.083333333333334,40.4215533,-3.6823158
2017-03-02,28079008,13.291666666666666,40.4215533,-3.6823158
2017-03-03,28079008,13.75,40.4215533,-3.6823158
2017-03-04,28079008,3.7916666666666665,40.4215533,-3.6823158
2017-03-05,28079008,5.791666666666667,40.4215533,-3.6823158
2017-03-06,28079008,5.416666666666667,40.4215533,-3.6823158
2017-03-07,28079008,6.708333333333333,40.4215533,-3.6823158
2017-03-08,28079008,14.708333333333334,40.4215533,-3.6823158
2017-03-09,28079008,17.166666666666668,40.4215533,-3.6823158
2017-03-10,28079008,16.583333333333332,40.4215533,-3.6823158
2017-03-11,28079008,17.291666666666668,40.4215533,-3.6823158
2017-03-12,28079008,6.833333333333333,40.4215533,-3.6823158
2017-03-13,28079008,4.0,40.4215533,-3.6823158
2017-03-14,28079008,9.666666666666666,40.4215533,-3.6823158
2017-03-15,28079008,10.125,40.4215533,-3.6823158
2017-03-16,28079008,12.541666666666666,40.4215533,-3.6823158
2017-03-17,28079008,7.041666666666667,40.4215533,-3.6823158
2017-03-18,28079008,11.208333333333334,40.4215533,-3.6823158
2017-03-19,28079008,14.666666666666666,40.4215533,-3.6823158
2017-03-20,28079008,11.0,40.4215533,-3.6823158
2017-03-21,28079008,10.5,40.4215533,-3.6823158
2017-03-22,28079008,4.666666666666667,40.4215533,-3.6823158
2017-03-23,28079008,5.541666666666667,40.4215533,-3.6823158
2017-03-24,28079008,8.5,40.4215533,-3.6823158
2017-03-25,28079008,8.958333333333334,40.4215533,-3.6823158
2017-03-26,28079008,4.833333333333333,40.4215533,-3.6823158
