,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_42,ensayo_44,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
punto_muestreo,28005002,28016001,28047002,28092005,28102001,28171001,28005002,28006004,28013002,28014002,28016001,28045002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28171001,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28161001,28171001,28180001,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28161001,28171001,28180001,28006004,28016001,28047002,28058004,28006004,28016001,28047002,28058004,28006004,28016001,28047002,28058004,28006004,28016001,28047002,28058004,28005002,28016001,28045002,28092005,28102001,28171001,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28161001,28171001,28180001,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28161001,28171001,28180001,28005002,28007004,28009001,28016001,28047002,28049003,28065014,28074007,28120001,28148004,28161001,28171001,28180001
miDt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-28 03:00:00,1.0,1.0,1.0,1.0,2.0,2.0,14.0,9.0,12.0,11.0,8.0,11.0,10.0,4.0,8.0,5.0,7.0,7.0,10.0,5.0,1.0,15.0,4.0,3.0,10.0,16.0,13.0,6.0,11.0,9.0,15.0,4.0,8.0,25.0,29.0,6.0,10.0,6.0,9.0,9.0,6.0,8.0,3.0,22.0,5.0,22.0,11.0,4.0,13.0,41.0,30.0,55.0,44.0,42.0,30.0,69.0,44.0,20.0,27.0,61.0,52.0,27.0,50.0,29.0,50.0,53.0,86.0,30.0,42.0,39.0,48.0,16.0,52.0,1.6,0.1,2.5,3.4,0.2,0.1,0.3,0.2,1.4,1.3,1.3,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.4,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,11.0,4.0,9.0,7.0,13.0,2.0,6.0,22.0,25.0,4.0,8.0,4.0,7.0,7.0,4.0,6.0,1.0,20.0,3.0,20.0,9.0,2.0,11.0,9.0,3.0,7.0,5.0,9.0,8.0,6.0,4.0,1.0,8.0,12.0,3.0,10.0
2021-04-28 04:00:00,1.0,1.0,1.0,1.0,2.0,2.0,16.0,11.0,12.0,11.0,6.0,8.0,9.0,12.0,3.0,9.0,5.0,8.0,8.0,5.0,1.0,16.0,5.0,2.0,11.0,15.0,19.0,10.0,15.0,11.0,14.0,4.0,13.0,38.0,34.0,11.0,19.0,8.0,20.0,6.0,10.0,8.0,3.0,23.0,6.0,23.0,13.0,4.0,18.0,38.0,25.0,54.0,36.0,22.0,23.0,59.0,42.0,12.0,15.0,52.0,36.0,21.0,40.0,28.0,45.0,58.0,85.0,22.0,37.0,31.0,38.0,17.0,45.0,1.6,0.1,1.1,3.4,0.2,0.1,0.3,0.3,1.4,1.3,1.4,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.4,0.4,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,13.0,17.0,7.0,13.0,9.0,12.0,2.0,11.0,27.0,29.0,9.0,17.0,6.0,18.0,4.0,8.0,6.0,1.0,21.0,3.0,21.0,11.0,2.0,14.0,11.0,6.0,8.0,3.0,9.0,5.0,4.0,3.0,1.0,6.0,12.0,7.0,23.0
2021-04-28 05:00:00,1.0,1.0,1.0,1.0,2.0,2.0,15.0,11.0,17.0,15.0,4.0,8.0,14.0,14.0,8.0,8.0,9.0,8.0,5.0,5.0,2.0,16.0,8.0,3.0,10.0,31.0,36.0,22.0,24.0,15.0,37.0,4.0,24.0,39.0,57.0,26.0,37.0,10.0,51.0,19.0,13.0,7.0,3.0,20.0,6.0,37.0,48.0,3.0,31.0,22.0,12.0,44.0,23.0,16.0,13.0,56.0,42.0,20.0,3.0,37.0,21.0,19.0,21.0,31.0,44.0,51.0,85.0,25.0,40.0,15.0,24.0,17.0,17.0,3.2,0.1,1.1,2.9,0.3,0.1,0.3,0.3,1.4,1.3,1.3,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.5,0.4,0.1,2.0,3.0,2.0,2.0,2.0,8.0,1.0,4.0,6.0,11.0,2.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,13.0,1.0,2.0,28.0,32.0,19.0,21.0,12.0,25.0,2.0,18.0,29.0,40.0,23.0,32.0,7.0,42.0,15.0,11.0,5.0,1.0,18.0,3.0,32.0,29.0,1.0,28.0,6.0,4.0,8.0,3.0,7.0,14.0,5.0,6.0,1.0,7.0,11.0,3.0,10.0
2021-04-28 06:00:00,1.0,1.0,1.0,1.0,2.0,2.0,14.0,12.0,17.0,19.0,9.0,10.0,0.1,16.0,10.0,6.0,12.0,9.0,11.0,7.0,3.0,20.0,4.0,4.0,14.0,42.0,58.0,28.0,25.0,23.0,49.0,5.0,46.0,65.0,0.1,47.0,81.0,13.0,72.0,19.0,27.0,7.0,3.0,62.0,18.0,39.0,81.0,14.0,42.0,19.0,3.0,36.0,20.0,10.0,10.0,50.0,33.0,12.0,0.1,23.0,4.0,15.0,14.0,28.0,29.0,52.0,83.0,12.0,26.0,24.0,11.0,11.0,16.0,2.6,0.1,0.5,2.9,0.4,0.1,0.2,0.7,1.8,1.3,1.3,1.2,0.2,0.1,0.1,0.1,0.5,0.6,0.6,0.4,0.4,2.0,4.0,11.0,2.0,2.0,4.0,8.0,1.0,9.0,15.0,0.1,5.0,19.0,2.0,13.0,2.0,1.0,1.0,1.0,16.0,4.0,6.0,24.0,2.0,6.0,36.0,41.0,25.0,23.0,17.0,37.0,3.0,32.0,42.0,0.1,39.0,52.0,11.0,52.0,16.0,25.0,5.0,1.0,38.0,12.0,29.0,45.0,2.0,33.0,7.0,6.0,9.0,5.0,4.0,0.1,10.0,8.0,3.0,10.0,10.0,7.0,9.0
2021-04-28 07:00:00,1.0,1.0,1.0,1.0,2.0,12.0,13.0,16.0,16.0,22.0,8.0,17.0,0.1,15.0,15.0,9.0,17.0,6.0,11.0,8.0,3.0,24.0,10.0,13.0,17.0,61.0,52.0,50.0,24.0,23.0,52.0,4.0,65.0,99.0,0.1,57.0,67.0,20.0,88.0,21.0,59.0,7.0,3.0,70.0,24.0,68.0,84.0,17.0,56.0,12.0,10.0,21.0,20.0,12.0,16.0,52.0,28.0,11.0,0.1,14.0,11.0,25.0,8.0,33.0,16.0,42.0,88.0,10.0,22.0,15.0,12.0,17.0,11.0,2.8,0.1,2.1,5.8,0.5,0.1,0.5,0.8,1.9,1.3,1.4,1.3,0.2,0.1,0.1,0.1,0.5,0.6,0.6,0.5,0.4,12.0,11.0,9.0,7.0,2.0,5.0,10.0,1.0,15.0,33.0,0.1,11.0,13.0,4.0,20.0,4.0,9.0,1.0,1.0,16.0,6.0,13.0,26.0,12.0,11.0,45.0,38.0,40.0,21.0,15.0,38.0,2.0,42.0,49.0,0.1,41.0,48.0,14.0,57.0,16.0,45.0,5.0,1.0,46.0,15.0,49.0,44.0,12.0,39.0,4.0,6.0,10.0,6.0,8.0,0.1,13.0,11.0,4.0,12.0,12.0,10.0,9.0
2021-04-28 08:00:00,1.0,1.0,1.0,22.0,2.0,25.0,11.0,20.0,15.0,20.0,6.0,18.0,24.0,21.0,17.0,10.0,27.0,8.0,0.5,9.0,3.0,15.0,12.0,19.0,14.0,59.0,53.0,32.0,22.0,24.0,39.0,4.0,56.0,65.0,121.0,48.0,43.0,16.0,129.0,50.0,30.0,7.0,3.0,43.0,18.0,60.0,43.0,14.0,22.0,21.0,12.0,34.0,22.0,15.0,37.0,53.0,42.0,26.0,1.0,22.0,29.0,40.0,12.0,24.0,30.0,39.0,89.0,28.0,25.0,24.0,25.0,14.0,22.0,2.7,0.1,1.6,11.3,0.5,0.1,0.5,0.8,1.8,1.3,1.3,1.3,0.2,0.1,0.1,0.1,0.5,0.6,0.6,0.5,0.4,25.0,12.0,12.0,4.0,3.0,6.0,8.0,1.0,15.0,17.0,49.0,10.0,7.0,4.0,48.0,13.0,0.5,1.0,1.0,7.0,4.0,12.0,8.0,25.0,4.0,40.0,34.0,26.0,17.0,15.0,26.0,2.0,34.0,40.0,46.0,33.0,33.0,10.0,55.0,30.0,0.5,5.0,1.0,33.0,11.0,42.0,30.0,25.0,16.0,5.0,8.0,28.0,2.0,11.0,19.0,11.0,16.0,2.0,12.0,12.0,9.0,16.0
2021-04-28 09:00:00,1.0,1.0,1.0,32.0,2.0,2.0,10.0,18.0,19.0,22.0,7.0,16.0,27.0,19.0,17.0,12.0,21.0,12.0,32.0,9.0,2.0,7.0,11.0,19.0,8.0,26.0,18.0,23.0,27.0,34.0,51.0,4.0,35.0,43.0,63.0,25.0,49.0,11.0,29.0,21.0,32.0,7.0,3.0,19.0,17.0,49.0,18.0,4.0,10.0,39.0,18.0,38.0,32.0,22.0,27.0,53.0,45.0,37.0,19.0,39.0,20.0,51.0,38.0,39.0,32.0,45.0,86.0,43.0,26.0,30.0,39.0,28.0,45.0,2.3,0.1,1.7,7.0,0.4,0.1,0.3,0.4,1.8,1.3,1.2,1.2,0.2,0.1,0.1,0.1,0.4,0.6,0.5,32.0,0.4,0.2,4.0,0.1,3.0,4.0,8.0,15.0,1.0,7.0,9.0,16.0,4.0,9.0,2.0,5.0,4.0,32.0,1.0,1.0,3.0,6.0,9.0,3.0,1.0,28.0,20.0,0.1,18.0,21.0,21.0,28.0,2.0,24.0,29.0,38.0,19.0,35.0,8.0,22.0,14.0,32.0,5.0,1.0,14.0,9.0,35.0,13.0,2.0,28.0,6.0,9.0,23.0,6.0,11.0,18.0,12.0,10.0,1.0,13.0,9.0,6.0,10.0
2021-04-28 10:00:00,1.0,1.0,1.0,25.0,2.0,2.0,8.0,4.0,12.0,15.0,9.0,13.0,27.0,14.0,19.0,11.0,16.0,14.0,25.0,10.0,4.0,11.0,16.0,23.0,5.0,24.0,72.0,17.0,45.0,14.0,22.0,4.0,26.0,13.0,52.0,23.0,26.0,13.0,22.0,14.0,25.0,7.0,4.0,20.0,16.0,36.0,17.0,4.0,10.0,45.0,72.0,41.0,25.0,52.0,22.0,62.0,47.0,54.0,24.0,41.0,38.0,54.0,39.0,42.0,35.0,49.0,85.0,42.0,16.0,40.0,48.0,33.0,52.0,2.2,0.1,0.7,7.7,0.4,0.1,0.3,0.3,1.9,1.3,1.2,1.2,0.2,0.1,0.1,0.1,0.4,0.6,0.5,25.0,0.4,0.2,4.0,19.0,3.0,9.0,3.0,5.0,1.0,6.0,2.0,14.0,5.0,5.0,3.0,4.0,3.0,25.0,1.0,1.0,4.0,52.0,7.0,5.0,1.0,2.0,18.0,43.0,12.0,32.0,10.0,15.0,2.0,17.0,10.0,31.0,16.0,19.0,9.0,16.0,9.0,25.0,5.0,2.0,14.0,52.0,26.0,10.0,2.0,8.0,5.0,10.0,3.0,4.0,9.0,15.0,12.0,12.0,2.0,11.0,8.0,2.0,6.0
2021-04-28 11:00:00,1.0,1.0,1.0,1.0,2.0,2.0,7.0,25.0,3.0,9.0,9.0,19.0,19.0,3.0,6.0,9.0,10.0,11.0,6.0,12.0,5.0,12.0,11.0,27.0,1.0,22.0,102.0,13.0,63.0,9.0,9.0,5.0,28.0,14.0,40.0,11.0,18.0,12.0,19.0,11.0,9.0,6.0,4.0,17.0,11.0,34.0,9.0,4.0,9.0,49.0,14.0,53.0,19.0,66.0,51.0,71.0,46.0,54.0,35.0,58.0,58.0,59.0,45.0,46.0,47.0,60.0,86.0,50.0,11.0,44.0,64.0,60.0,73.0,3.1,0.1,0.5,4.2,0.6,0.1,0.2,0.3,1.9,1.3,1.2,1.2,0.2,0.1,0.1,0.1,0.4,0.6,0.6,1.0,0.4,0.2,5.0,36.0,3.0,16.0,2.0,11.0,1.0,6.0,2.0,12.0,3.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,66.0,8.0,2.0,1.0,2.0,15.0,47.0,9.0,39.0,6.0,11.0,3.0,19.0,10.0,22.0,7.0,11.0,7.0,13.0,7.0,8.0,4.0,2.0,11.0,66.0,23.0,6.0,2.0,6.0,7.0,10.0,6.0,4.0,10.0,18.0,4.0,3.0,3.0,11.0,5.0,1.0,3.0
2021-04-28 12:00:00,1.0,1.0,1.0,1.0,2.0,2.0,7.0,20.0,3.0,4.0,8.0,11.0,11.0,4.0,4.0,5.0,5.0,9.0,2.0,3.0,2.0,12.0,9.0,27.0,3.0,19.0,15.0,6.0,46.0,10.0,10.0,5.0,19.0,12.0,32.0,11.0,13.0,9.0,17.0,9.0,7.0,6.0,4.0,18.0,6.0,29.0,9.0,4.0,9.0,62.0,55.0,70.0,37.0,71.0,70.0,77.0,56.0,63.0,48.0,66.0,67.0,73.0,55.0,58.0,59.0,74.0,88.0,18.0,82.0,57.0,70.0,85.0,76.0,2.7,0.1,8.8,1.1,0.5,0.1,1.1,0.2,1.3,1.3,1.3,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.6,1.0,0.4,0.2,4.0,4.0,2.0,12.0,2.0,2.0,1.0,5.0,2.0,8.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,13.0,9.0,4.0,27.0,7.0,8.0,3.0,11.0,8.0,20.0,7.0,9.0,6.0,12.0,5.0,5.0,4.0,2.0,12.0,3.0,20.0,6.0,1.0,7.0,8.0,7.0,9.0,2.0,8.0,7.0,2.0,2.0,2.0,10.0,1.0,1.0,1.0
2021-04-28 13:00:00,1.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,7.0,4.0,8.0,9.0,5.0,3.0,3.0,3.0,4.0,9.0,3.0,2.0,1.0,87.0,8.0,17.0,2.0,15.0,12.0,5.0,14.0,15.0,15.0,5.0,14.0,15.0,28.0,10.0,10.0,9.0,15.0,10.0,7.0,5.0,4.0,87.0,6.0,25.0,8.0,3.0,8.0,73.0,63.0,80.0,63.0,67.0,77.0,79.0,66.0,70.0,61.0,76.0,77.0,83.0,67.0,63.0,68.0,80.0,87.0,68.0,83.0,69.0,75.0,87.0,78.0,1.3,0.1,1.4,1.7,0.2,0.1,0.3,0.2,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.6,0.4,0.4,0.2,3.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,7.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,87.0,2.0,5.0,1.0,1.0,2.0,11.0,8.0,3.0,10.0,12.0,9.0,3.0,9.0,9.0,16.0,7.0,7.0,5.0,11.0,6.0,5.0,3.0,2.0,87.0,3.0,18.0,6.0,1.0,5.0,11.0,6.0,5.0,1.0,8.0,6.0,2.0,1.0,6.0,9.0,4.0,1.0,3.0
2021-04-28 14:00:00,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,8.0,5.0,9.0,7.0,4.0,8.0,5.0,4.0,7.0,11.0,3.0,10.0,2.0,7.0,5.0,10.0,1.0,14.0,10.0,6.0,12.0,9.0,11.0,5.0,10.0,11.0,14.0,11.0,22.0,6.0,19.0,7.0,7.0,5.0,3.0,13.0,5.0,20.0,15.0,3.0,8.0,82.0,71.0,79.0,67.0,72.0,77.0,82.0,69.0,75.0,79.0,74.0,74.0,83.0,66.0,70.0,67.0,79.0,81.0,80.0,81.0,81.0,68.0,84.0,82.0,1.2,0.1,0.6,2.0,0.2,0.1,0.2,0.2,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.4,0.4,0.1,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,10.0,6.0,4.0,9.0,6.0,9.0,3.0,6.0,8.0,9.0,7.0,11.0,4.0,15.0,4.0,5.0,3.0,1.0,9.0,2.0,14.0,10.0,1.0,5.0,9.0,8.0,7.0,2.0,8.0,9.0,6.0,4.0,9.0,9.0,5.0,1.0,5.0
2021-04-28 15:00:00,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,9.0,4.0,8.0,5.0,4.0,9.0,6.0,10.0,7.0,3.0,7.0,3.0,5.0,3.0,15.0,1.0,8.0,9.0,5.0,13.0,11.0,9.0,4.0,8.0,12.0,19.0,9.0,12.0,6.0,15.0,7.0,6.0,5.0,3.0,9.0,5.0,16.0,14.0,3.0,7.0,84.0,74.0,75.0,68.0,70.0,81.0,89.0,69.0,76.0,74.0,70.0,72.0,83.0,65.0,68.0,64.0,83.0,79.0,80.0,81.0,83.0,66.0,84.0,86.0,1.2,0.1,0.5,2.5,0.2,0.1,0.2,0.2,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.3,0.4,0.1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,6.0,3.0,10.0,8.0,7.0,2.0,5.0,9.0,12.0,6.0,8.0,3.0,11.0,4.0,4.0,3.0,1.0,7.0,2.0,12.0,11.0,1.0,5.0,10.0,6.0,8.0,3.0,9.0,6.0,7.0,9.0,4.0,11.0,5.0,1.0,2.0
2021-04-28 16:00:00,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,13.0,4.0,4.0,3.0,7.0,6.0,5.0,5.0,8.0,4.0,3.0,2.0,3.0,8.0,4.0,9.0,2.0,9.0,10.0,6.0,14.0,22.0,17.0,4.0,6.0,14.0,19.0,12.0,10.0,5.0,11.0,7.0,6.0,5.0,3.0,18.0,5.0,15.0,14.0,3.0,8.0,82.0,71.0,76.0,67.0,57.0,67.0,85.0,69.0,74.0,70.0,71.0,73.0,82.0,68.0,67.0,65.0,82.0,77.0,68.0,84.0,79.0,60.0,87.0,78.0,1.4,0.1,1.1,2.1,0.2,0.1,0.3,0.1,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.4,0.4,0.1,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,4.0,10.0,18.0,15.0,2.0,3.0,9.0,13.0,6.0,7.0,3.0,8.0,4.0,4.0,3.0,1.0,15.0,2.0,12.0,11.0,1.0,6.0,13.0,7.0,2.0,5.0,6.0,10.0,6.0,9.0,2.0,8.0,6.0,2.0,4.0
2021-04-28 17:00:00,1.0,1.0,1.0,1.0,2.0,2.0,7.0,1.0,16.0,19.0,4.0,1.0,11.0,10.0,5.0,7.0,8.0,1.0,2.0,10.0,5.0,11.0,5.0,12.0,5.0,10.0,9.0,7.0,11.0,27.0,20.0,4.0,8.0,16.0,25.0,11.0,13.0,5.0,14.0,7.0,7.0,5.0,3.0,21.0,6.0,11.0,12.0,3.0,10.0,76.0,72.0,80.0,64.0,49.0,62.0,85.0,69.0,73.0,61.0,77.0,75.0,81.0,71.0,70.0,71.0,74.0,74.0,63.0,96.0,76.0,63.0,90.0,72.0,2.1,0.1,1.2,1.4,0.2,0.1,0.3,0.2,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.3,0.4,0.1,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,8.0,6.0,5.0,8.0,20.0,17.0,2.0,5.0,12.0,17.0,7.0,9.0,3.0,10.0,4.0,5.0,3.0,1.0,17.0,3.0,8.0,10.0,1.0,8.0,3.0,9.0,1.0,4.0,3.0,9.0,3.0,8.0,1.0,6.0,6.0,6.0,2.0
2021-04-28 18:00:00,1.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,9.0,5.0,4.0,6.0,9.0,8.0,3.0,4.0,8.0,3.0,7.0,13.0,6.0,7.0,4.0,17.0,7.0,13.0,9.0,7.0,12.0,24.0,14.0,4.0,11.0,18.0,29.0,13.0,14.0,5.0,15.0,7.0,7.0,5.0,4.0,18.0,6.0,11.0,7.0,3.0,12.0,74.0,76.0,82.0,64.0,52.0,65.0,87.0,70.0,75.0,56.0,77.0,76.0,81.0,72.0,73.0,74.0,68.0,74.0,64.0,102.0,76.0,78.0,103.0,67.0,1.2,0.1,0.9,1.2,0.1,0.1,0.2,0.2,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.3,0.4,0.1,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,11.0,6.0,5.0,9.0,19.0,11.0,2.0,8.0,13.0,20.0,9.0,11.0,3.0,12.0,4.0,5.0,3.0,2.0,14.0,3.0,9.0,5.0,1.0,10.0,2.0,6.0,2.0,4.0,1.0,7.0,5.0,4.0,3.0,5.0,4.0,7.0,4.0
2021-04-28 19:00:00,1.0,1.0,1.0,1.0,2.0,2.0,9.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,6.0,7.0,11.0,7.0,9.0,4.0,4.0,4.0,2.0,13.0,9.0,15.0,10.0,10.0,16.0,20.0,15.0,5.0,10.0,21.0,17.0,13.0,15.0,7.0,19.0,7.0,10.0,5.0,4.0,23.0,7.0,17.0,10.0,3.0,12.0,64.0,78.0,87.0,55.0,64.0,63.0,74.0,77.0,80.0,76.0,83.0,83.0,80.0,77.0,81.0,78.0,72.0,77.0,73.0,95.0,64.0,78.0,100.0,61.0,1.0,0.1,1.0,1.3,0.1,0.1,0.2,0.2,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.4,0.4,0.1,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,7.0,8.0,14.0,18.0,13.0,3.0,8.0,18.0,13.0,10.0,13.0,5.0,16.0,5.0,8.0,3.0,2.0,20.0,4.0,15.0,8.0,1.0,10.0,3.0,3.0,5.0,4.0,1.0,6.0,4.0,9.0,4.0,4.0,4.0,8.0,6.0
2021-04-28 20:00:00,1.0,1.0,1.0,1.0,2.0,2.0,11.0,3.0,10.0,8.0,5.0,4.0,8.0,10.0,8.0,8.0,9.0,7.0,8.0,6.0,5.0,8.0,1.0,5.0,8.0,19.0,14.0,12.0,19.0,27.0,16.0,5.0,10.0,25.0,17.0,13.0,22.0,8.0,20.0,7.0,12.0,6.0,4.0,26.0,7.0,26.0,11.0,4.0,17.0,57.0,79.0,84.0,61.0,55.0,71.0,71.0,79.0,67.0,84.0,80.0,77.0,79.0,73.0,78.0,75.0,67.0,80.0,71.0,88.0,76.0,73.0,93.0,59.0,1.3,0.1,1.6,1.4,0.2,0.1,0.2,0.2,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.4,0.4,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,17.0,12.0,10.0,17.0,25.0,14.0,3.0,8.0,22.0,14.0,10.0,17.0,6.0,18.0,5.0,10.0,4.0,2.0,24.0,4.0,24.0,9.0,2.0,15.0,4.0,3.0,6.0,7.0,2.0,7.0,5.0,9.0,2.0,3.0,5.0,11.0,8.0
2021-04-28 21:00:00,1.0,1.0,1.0,1.0,2.0,2.0,11.0,5.0,24.0,11.0,7.0,8.0,10.0,14.0,8.0,7.0,12.0,7.0,9.0,10.0,3.0,12.0,3.0,2.0,8.0,23.0,14.0,9.0,18.0,17.0,12.0,5.0,10.0,22.0,19.0,10.0,17.0,10.0,21.0,6.0,13.0,6.0,3.0,26.0,7.0,29.0,10.0,5.0,21.0,58.0,74.0,79.0,66.0,61.0,77.0,69.0,74.0,62.0,79.0,76.0,73.0,70.0,65.0,74.0,65.0,64.0,83.0,68.0,87.0,72.0,68.0,85.0,52.0,1.4,0.1,1.6,1.1,0.2,0.1,0.3,0.2,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.4,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,21.0,12.0,7.0,16.0,15.0,10.0,3.0,8.0,20.0,16.0,8.0,15.0,8.0,19.0,4.0,11.0,4.0,1.0,24.0,4.0,27.0,8.0,3.0,18.0,12.0,2.0,6.0,7.0,2.0,9.0,6.0,7.0,2.0,6.0,7.0,10.0,9.0
